id,tags
222619,force velocity
222620,equation torus
222622,reason probability density
222623,power dissipate resistor circuit
222624,interpretation \langle \phi \psi \rangle
222627,plane pendulum
222631,fluctuations problems inflation
222632,pull derivatives wavefunction
222635,superpartner glass
222637,fluid dynamics air window
222638,conductor conductor
222644,order approximation distance relativity
222646,expansion feynman graph toy model
222648,excitation particles
222649,coal power station combustion turn turbines
222652,theory satistifies gravity anomalies
222653,pass resistance create voltage ohm law
222655,field arrangement current-carrying wire
222656,velocity water tank
222662,throw knives balance
222664,matter gather
222669,distribution
222670,lifetime dirac weyl point
222673,flow resistance
222678,penetration skin
222681,time domain representation waveform accelerate source doppler effect
222683,number space
222690,coordinate expressions derivatives
222698,ray laws reflection interface media
222704,mean ward identity compute vertex function
222705,\nabla \times wire
222706,gamma spectroscopy information peak significance change
222707,definition vacuum occupation number universe
222709,force calculate elongation object
222711,definition lead log term loop corrections gravity
222712,event horizon hole photon speed
222713,charge disk
222715,field configuration field theory
222718,proof bloch wave index
222721,number momentum state quantum particle dimension \frac \delta p_x
222724,form write use mass couple
222725,accelerometer motion
222731,restrictions function impose invariance
222733,fibers material diameter
222736,create destroy energy point space
222737,temperature coefficient thermistors measurements temperatures
222739,explanation difference vectors physics
222749,compare statistics model
222759,combination mirror lenses
222760,derivation formula number feynman diagram
222761,ratio energy beta particle rest energy
222763,air balloon pv=nrt
222772,time method
222773,root cause elasticity material
222774,eigenstates spin particles
222775,vev qcd scale
222788,take coefficients solutions
222789,paradox demonstrate move parallel mirror
222792,look reference \gamma_a \mu d^\mu \gamma_b \nu d^\nu =d^\mu d_\mu \tfrac
222798,momentum paradox gear
222801,teacher oscillator pass time cycle
222802,btter use rgb mask light source compare
222805,berry phase code model superconductors
222809,electron accelerators
222813,converge
222820,explanation object float density buoyancy equilibrium object weight
222828,energy/entropy transport molecules cell membranes
222831,question deflection light
222833,calculate potential conduct sphere
222840,wave increase decrease frequency
222843,interpretation power density tweezer
222847,integration solution particle
222851,wave function element function space
222856,area volume strength
222858,question machinery nature
222862,energy
222864,display travel light
222865,mountains effect earth gravity
222869,mass square
222871,series circuit resonance voltages inductor source voltage
222872,equation mass pendulum bob
222873,circuit
222874,susceptibility theta-term
222877,exclude volume time volume gas molecule van der waal correction equation
222880,rlc circuit branch currents source resonance
222882,problem relate application maxwell equation point charge move
222884,level xps analysis
222888,charge conductors
222893,quantum systems limitations method
222896,pop pop boat work
222897,dimension kerr/cft
222902,qft particles partition function
222903,roll friction problem
222905,moment inertia cube body
222909,introductory astrophysics book recommendation amateurs
222913,voltage stability reason case shape arc change
222916,optics water bright flow
222920,supersymmetry solution hierarchy problem
222923,moment/torque
222927,fluid
222929,expansion comparator
222930,point torque field take
222931,force require rotate rod axis
222935,error propagation quantity
222940,tell way spin
222941,muons fusion
222942,duality duality yangmils
222943,cylinder field axis field
222944,formulation embrane theory
222945,model law thermodynamics
222946,fluid tensor rest frame
222947,calculate acceleration c.g
222949,pressure fluids height/depth
222952,collision neutrons
222954,equation mass pendulum
222958,chiralities
222960,way study mechanics body diagram
222966,bits qubit
222968,calculate torque force affect spin ball air
222973,calculate speed jet nozzle
222975,transition question
222976,transmission reflection schrodinger equation
222983,torus admit half vortex induce phase
222986,levitation use electromagnets
222987,fluid flow cylinder
222993,peak calculate cmb
222998,gravity electrons way
223000,problem use form hamiltonian
223002,flame
223004,power radiation violate carnot theorem
223009,effect change charge metal
223017,nordstrom gravity
223024,atoms speed light
223025,fermions
223028,superpartners matter supersymmetry
223030,center mass
223031,balance aberration
223034,majorana fermions superconductor
223038,spring pendulum bob trajectory
223039,friction act roll motion
223040,calculate motor torque rpm
223041,space time
223048,opaque materials index refraction
223049,transformations anomalies
223052,motion likelihood body collide
223054,difference charge density charge order superconductors
223059,tension topmost point circle
223060,atoms bolt
223062,box
223063,diffraction
223066,function decay field theory
223068,field solenoid
223069,relation entropy system energy molecules system
223079,hooke law limit
223080,energy heat field
223084,realtion acceleration deformation
223085,cause thomson effect
223089,question interference energy propagation
223090,effect radiation pressure earth timescales
223092,particles proton collision
223101,wave sound
223104,perturbation double-well
223105,momentum quantum field segment
223106,sheet get field
223108,conserve vector field function
